Platform,URL,Date Crawled,Product Title,Current Price,Discounted Price,Discount,Rating Average,Rating Count
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro-256gb,4/9/2024,Điện thoại iPhone 15 Pro 256GB,31.990.000₫,28.490.000₫,-10%,4.5,43 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro-512gb,4/9/2024,Điện thoại iPhone 15 Pro 512GB,37.990.000₫,35.090.000₫,(-7%),4.4,5 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro-max,4/9/2024,Điện thoại iPhone 15 Pro Max 256GB,34.990.000₫,29.990.000₫,-14%,4.3,94 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro-max-512gb,4/9/2024,Điện thoại iPhone 15 Pro Max 512GB,40.990.000₫,36.990.000₫,-9%,4.5,23 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro-max-1tb,4/9/2024,Điện thoại iPhone 15 Pro Max 1TB,46.990.000₫,43.990.000₫,-6%,4.6,9 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/samsung-galaxy-s23-fe-5g,4/9/2024,Điện thoại Samsung Galaxy S23 FE 5G 128GB - Phiên Bản Chuẩn,14.890.000₫,12.890.000₫,-13%,4.2,9 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/samsung-galaxy-s23-ultra,4/9/2024,Điện thoại Samsung Galaxy S23 Ultra 5G 256GB,24.990.000₫,22.990.000₫,(-8%),4.5,122 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/samsung-galaxy-s23-ultra-5g-512gb,4/9/2024,Điện thoại Samsung Galaxy S23 Ultra 5G 512GB,36.990.000₫,26.490.000₫,(-28%),4.7,95 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/samsung-galaxy-s23-fe,4/9/2024,Điện thoại Samsung Galaxy S23 FE 5G 128GB - Màu Đặc Quyền,14.890.000₫,12.890.000₫,-13%,3.3,40 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15,4/11/2024,Điện thoại iPhone 15 128GB,22.990.000₫,19.490.000₫,(-15%),4.4,27 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-256gb,4/11/2024,Điện thoại iPhone 15 256GB,25.990.000₫,23.690.000₫,-8%,4.7,7 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-plus,4/11/2024,Điện thoại iPhone 15 Plus 128GB,25.990.000₫,22.890.000₫,(-11%),4.4,26 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-plus-256gb,4/11/2024,Điện thoại iPhone 15 Plus 256GB,28.990.000₫,26.490.000₫,(-8%),4.6,17 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro,4/11/2024,Điện thoại iPhone 15 Pro 128GB,28.990.000₫,25.690.000₫,(-11%),4.9,15 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro-256gb,4/11/2024,Điện thoại iPhone 15 Pro 256GB,31.990.000₫,28.290.000₫,(-11%),4.5,44 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro-512gb,4/11/2024,Điện thoại iPhone 15 Pro 512GB,37.990.000₫,35.490.000₫,-6%,4.4,5 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro-max,4/11/2024,Điện thoại iPhone 15 Pro Max 256GB,34.990.000₫,29.990.000₫,-14%,4.3,95 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro-max-512gb,4/11/2024,Điện thoại iPhone 15 Pro Max 512GB,40.990.000₫,36.990.000₫,-9%,4.5,23 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro-max-1tb,4/11/2024,Điện thoại iPhone 15 Pro Max 1TB,46.990.000₫,43.990.000₫,-6%,4.6,9 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/samsung-galaxy-s23-fe-5g,4/11/2024,Điện thoại Samsung Galaxy S23 FE 5G 128GB - Phiên Bản Chuẩn,14.890.000₫,12.890.000₫,-13%,4.2,9 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/samsung-galaxy-s23-ultra,4/11/2024,Điện thoại Samsung Galaxy S23 Ultra 5G 256GB,24.990.000₫,22.990.000₫,-8%,4.5,122 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/samsung-galaxy-s23-ultra-5g-512gb,4/11/2024,Điện thoại Samsung Galaxy S23 Ultra 5G 512GB,36.990.000₫,26.490.000₫,(-28%),4.7,95 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/samsung-galaxy-s23-fe,4/11/2024,Điện thoại Samsung Galaxy S23 FE 5G 128GB - Màu Đặc Quyền,14.890.000₫,12.890.000₫,-13%,3.3,42 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15,4/12/2024,Điện thoại iPhone 15 128GB,22.990.000₫,19.490.000₫,(-15%),4.4,27 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-256gb,4/12/2024,Điện thoại iPhone 15 256GB,25.990.000₫,23.690.000₫,-8%,4.7,7 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-plus,4/12/2024,Điện thoại iPhone 15 Plus 128GB,25.990.000₫,22.890.000₫,(-11%),4.4,26 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-plus-256gb,4/12/2024,Điện thoại iPhone 15 Plus 256GB,28.990.000₫,26.490.000₫,(-8%),4.6,17 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro,4/12/2024,Điện thoại iPhone 15 Pro 128GB,28.990.000₫,25.690.000₫,(-11%),4.9,15 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro-256gb,4/12/2024,Điện thoại iPhone 15 Pro 256GB,31.990.000₫,28.290.000₫,(-11%),4.5,44 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro-512gb,4/12/2024,Điện thoại iPhone 15 Pro 512GB,37.990.000₫,35.490.000₫,-6%,4.4,5 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro-max,4/12/2024,Điện thoại iPhone 15 Pro Max 256GB,34.990.000₫,29.990.000₫,-14%,4.3,95 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro-max-512gb,4/12/2024,Điện thoại iPhone 15 Pro Max 512GB,40.990.000₫,36.990.000₫,-9%,4.5,23 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro-max-1tb,4/12/2024,Điện thoại iPhone 15 Pro Max 1TB,46.990.000₫,43.990.000₫,-6%,4.6,9 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/samsung-galaxy-s23-fe-5g,4/12/2024,Điện thoại Samsung Galaxy S23 FE 5G 128GB - Phiên Bản Chuẩn,14.890.000₫,11.790.000₫,(-20%),4.2,9 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/samsung-galaxy-s23-ultra,4/12/2024,Điện thoại Samsung Galaxy S23 Ultra 5G 256GB,24.990.000₫,21.990.000₫,(-12%),4.5,122 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/samsung-galaxy-s23-ultra-5g-512gb,4/12/2024,Điện thoại Samsung Galaxy S23 Ultra 5G 512GB,36.990.000₫,26.490.000₫,(-28%),4.7,95 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/samsung-galaxy-s23-fe,4/12/2024,Điện thoại Samsung Galaxy S23 FE 5G 128GB - Màu Đặc Quyền,14.890.000₫,11.790.000₫,(-20%),3.3,42 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15,4/15/2024,Điện thoại iPhone 15 128GB,22.990.000₫,19.490.000₫,(-15%),4.4,29 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-256gb,4/15/2024,Điện thoại iPhone 15 256GB,25.990.000₫,23.690.000₫,-8%,4.7,7 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-plus,4/15/2024,Điện thoại iPhone 15 Plus 128GB,25.990.000₫,22.790.000₫,(-12%),4.4,26 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-plus-256gb,4/15/2024,Điện thoại iPhone 15 Plus 256GB,28.990.000₫,26.190.000₫,(-9%),4.6,17 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro,4/15/2024,Điện thoại iPhone 15 Pro 128GB,28.990.000₫,25.490.000₫,(-12%),4.9,16 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro-256gb,4/15/2024,Điện thoại iPhone 15 Pro 256GB,31.990.000₫,28.290.000₫,(-11%),4.5,44 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro-512gb,4/15/2024,Điện thoại iPhone 15 Pro 512GB,37.990.000₫,35.090.000₫,(-7%),4.4,5 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro-max,4/15/2024,Điện thoại iPhone 15 Pro Max 256GB,34.990.000₫,29.990.000₫,-14%,4.3,95 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro-max-512gb,4/15/2024,Điện thoại iPhone 15 Pro Max 512GB,40.990.000₫,36.990.000₫,-9%,4.5,24 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro-max-1tb,4/15/2024,Điện thoại iPhone 15 Pro Max 1TB,46.990.000₫,43.990.000₫,-6%,4.6,9 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/samsung-galaxy-s23-fe-5g,4/15/2024,Điện thoại Samsung Galaxy S23 FE 5G 128GB - Phiên Bản Chuẩn,14.890.000₫,12.390.000₫,-16%,4.2,9 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/samsung-galaxy-s23-ultra,4/15/2024,Điện thoại Samsung Galaxy S23 Ultra 5G 256GB,24.990.000₫,20.890.000₫,(-16%),4.5,123 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/samsung-galaxy-s23-ultra-5g-512gb,4/15/2024,Điện thoại Samsung Galaxy S23 Ultra 5G 512GB,36.990.000₫,26.490.000₫,(-28%),4.7,95 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/samsung-galaxy-s23-fe,4/15/2024,Điện thoại Samsung Galaxy S23 FE 5G 128GB - Màu Đặc Quyền,14.890.000₫,12.390.000₫,-16%,3.3,42 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15,2024-04-16,Điện thoại iPhone 15 128GB,22.990.000₫,19.990.000₫,-13%,4.4,29 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-256gb,2024-04-16,Điện thoại iPhone 15 256GB,25.990.000₫,23.690.000₫,-8%,4.7,7 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-plus,2024-04-16,Điện thoại iPhone 15 Plus 128GB,25.990.000₫,23.490.000₫,-9%,4.4,26 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-plus-256gb,2024-04-16,Điện thoại iPhone 15 Plus 256GB,28.990.000₫,26.690.000₫,-7%,4.6,17 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro,2024-04-16,Điện thoại iPhone 15 Pro 128GB,28.990.000₫,25.990.000₫,-10%,4.9,16 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro-256gb,2024-04-16,Điện thoại iPhone 15 Pro 256GB,31.990.000₫,28.490.000₫,-10%,4.5,44 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro-512gb,2024-04-16,Điện thoại iPhone 15 Pro 512GB,37.990.000₫,35.090.000₫,(-7%),4.4,5 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro-max,2024-04-16,Điện thoại iPhone 15 Pro Max 256GB,34.990.000₫,29.990.000₫,-14%,4.3,97 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro-max-512gb,2024-04-16,Điện thoại iPhone 15 Pro Max 512GB,40.990.000₫,36.990.000₫,-9%,4.5,24 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro-max-1tb,2024-04-16,Điện thoại iPhone 15 Pro Max 1TB,46.990.000₫,43.990.000₫,-6%,4.6,9 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/samsung-galaxy-s23-fe-5g,2024-04-16,Điện thoại Samsung Galaxy S23 FE 5G 128GB - Phiên Bản Chuẩn,14.890.000₫,12.390.000₫,-16%,4.2,9 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/samsung-galaxy-s23-ultra,2024-04-16,Điện thoại Samsung Galaxy S23 Ultra 5G 256GB,24.990.000₫,21.990.000₫,-12%,4.5,124 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/samsung-galaxy-s23-ultra-5g-512gb,2024-04-16,Điện thoại Samsung Galaxy S23 Ultra 5G 512GB,36.990.000₫,24.990.000₫,(-32%),4.7,95 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/samsung-galaxy-s23-fe,2024-04-16,Điện thoại Samsung Galaxy S23 FE 5G 128GB - Màu Đặc Quyền,14.890.000₫,12.390.000₫,-16%,3.3,43 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15,2024-04-17,Điện thoại iPhone 15 128GB,22.990.000₫,19.490.000₫,(-15%),4.5,29 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-256gb,2024-04-17,Điện thoại iPhone 15 256GB,25.990.000₫,23.690.000₫,-8%,4.7,7 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-plus,2024-04-17,Điện thoại iPhone 15 Plus 128GB,25.990.000₫,22.790.000₫,(-12%),4.4,27 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-plus-256gb,2024-04-17,Điện thoại iPhone 15 Plus 256GB,28.990.000₫,26.190.000₫,(-9%),4.7,17 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro,2024-04-17,Điện thoại iPhone 15 Pro 128GB,28.990.000₫,25.390.000₫,(-12%),4.9,17 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro-256gb,2024-04-17,Điện thoại iPhone 15 Pro 256GB,31.990.000₫,27.690.000₫,(-13%),4.5,44 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro-512gb,2024-04-17,Điện thoại iPhone 15 Pro 512GB,37.990.000₫,35.090.000₫,(-7%),4.4,5 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro-max,2024-04-17,Điện thoại iPhone 15 Pro Max 256GB,34.990.000₫,29.790.000₫,(-14%),4.3,97 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro-max-512gb,2024-04-17,Điện thoại iPhone 15 Pro Max 512GB,40.990.000₫,36.990.000₫,-9%,4.4,24 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro-max-1tb,2024-04-17,Điện thoại iPhone 15 Pro Max 1TB,46.990.000₫,43.990.000₫,-6%,4.6,9 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/samsung-galaxy-s23-fe-5g,2024-04-17,Điện thoại Samsung Galaxy S23 FE 5G 128GB - Phiên Bản Chuẩn,14.890.000₫,12.390.000₫,-16%,4.2,9 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/samsung-galaxy-s23-ultra,2024-04-17,Điện thoại Samsung Galaxy S23 Ultra 5G 256GB,24.990.000₫,21.990.000₫,-12%,4.5,124 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/samsung-galaxy-s23-ultra-5g-512gb,2024-04-17,Điện thoại Samsung Galaxy S23 Ultra 5G 512GB,36.990.000₫,24.990.000₫,(-32%),4.7,95 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/samsung-galaxy-s23-fe,2024-04-17,Điện thoại Samsung Galaxy S23 FE 5G 128GB - Màu Đặc Quyền,14.890.000₫,12.390.000₫,-16%,3.3,43 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15,2024-04-19,Điện thoại iPhone 15 128GB,22.990.000₫,19.990.000₫,-13%,4.5,29 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-256gb,2024-04-19,Điện thoại iPhone 15 256GB,25.990.000₫,23.690.000₫,-8%,4.7,7 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-plus,2024-04-19,Điện thoại iPhone 15 Plus 128GB,25.990.000₫,22.990.000₫,-11%,4.4,27 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-plus-256gb,2024-04-19,Điện thoại iPhone 15 Plus 256GB,28.990.000₫,26.690.000₫,-7%,4.7,17 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro,2024-04-19,Điện thoại iPhone 15 Pro 128GB,28.990.000₫,25.990.000₫,-10%,4.8,17 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro-256gb,2024-04-19,Điện thoại iPhone 15 Pro 256GB,31.990.000₫,27.990.000₫,-12%,4.5,44 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro-512gb,2024-04-19,Điện thoại iPhone 15 Pro 512GB,37.990.000₫,35.090.000₫,(-7%),4.4,5 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro-max,2024-04-19,Điện thoại iPhone 15 Pro Max 256GB,34.990.000₫,29.990.000₫,-14%,4.3,97 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro-max-512gb,2024-04-19,Điện thoại iPhone 15 Pro Max 512GB,40.990.000₫,37.490.000₫,-8%,4.4,24 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro-max-1tb,2024-04-19,Điện thoại iPhone 15 Pro Max 1TB,46.990.000₫,43.490.000₫,-7%,4.6,9 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/samsung-galaxy-s23-fe-5g,2024-04-19,Điện thoại Samsung Galaxy S23 FE 5G 128GB - Phiên Bản Chuẩn,14.890.000₫,12.390.000₫,(-16%),4.2,9 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/samsung-galaxy-s23-ultra,2024-04-19,Điện thoại Samsung Galaxy S23 Ultra 5G 256GB,24.990.000₫,21.990.000₫,(-12%),4.5,124 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/samsung-galaxy-s23-ultra-5g-512gb,2024-04-19,Điện thoại Samsung Galaxy S23 Ultra 5G 512GB,36.990.000₫,24.990.000₫,(-32%),4.7,95 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/samsung-galaxy-s23-fe,2024-04-19,Điện thoại Samsung Galaxy S23 FE 5G 128GB - Màu Đặc Quyền,14.890.000₫,12.390.000₫,(-16%),3.3,43 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15,2024-04-20,Điện thoại iPhone 15 128GB,22.990.000₫,19.490.000₫,(-15%),4.5,29 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-256gb,2024-04-20,Điện thoại iPhone 15 256GB,25.990.000₫,23.690.000₫,-8%,4.7,7 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-plus,2024-04-20,Điện thoại iPhone 15 Plus 128GB,25.990.000₫,22.790.000₫,(-12%),4.4,27 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-plus-256gb,2024-04-20,Điện thoại iPhone 15 Plus 256GB,28.990.000₫,25.890.000₫,(-10%),4.7,17 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro,2024-04-20,Điện thoại iPhone 15 Pro 128GB,28.990.000₫,25.990.000₫,-10%,4.8,17 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro-256gb,2024-04-20,Điện thoại iPhone 15 Pro 256GB,31.990.000₫,27.990.000₫,-12%,4.5,44 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro-512gb,2024-04-20,Điện thoại iPhone 15 Pro 512GB,37.990.000₫,35.090.000₫,(-7%),4.4,5 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro-max,2024-04-20,Điện thoại iPhone 15 Pro Max 256GB,34.990.000₫,29.990.000₫,-14%,4.3,97 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro-max-512gb,2024-04-20,Điện thoại iPhone 15 Pro Max 512GB,40.990.000₫,37.490.000₫,-8%,4.4,24 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/iphone-15-pro-max-1tb,2024-04-20,Điện thoại iPhone 15 Pro Max 1TB,46.990.000₫,43.490.000₫,-7%,4.6,9 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/samsung-galaxy-s23-fe-5g,2024-04-20,Điện thoại Samsung Galaxy S23 FE 5G 128GB - Phiên Bản Chuẩn,14.890.000₫,12.390.000₫,-16%,4.2,9 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/samsung-galaxy-s23-ultra,2024-04-20,Điện thoại Samsung Galaxy S23 Ultra 5G 256GB,24.990.000₫,21.990.000₫,-12%,4.5,124 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/samsung-galaxy-s23-ultra-5g-512gb,2024-04-20,Điện thoại Samsung Galaxy S23 Ultra 5G 512GB,36.990.000₫,28.990.000₫,-21%,4.7,95 đánh giá
TGDĐ,https://www.thegioididong.com/dtdd/samsung-galaxy-s23-fe,2024-04-20,Điện thoại Samsung Galaxy S23 FE 5G 128GB - Màu Đặc Quyền,14.890.000₫,12.390.000₫,(-16%),3.2,43 đánh giá
